Timestamp,Point,Day of Week,Out_of_Office,Presurvey,Weekly_Survey,Before_Game_Baseline,In_Game_Baseline,Energy
2018-12-29 14:00:00,10.0,2,0,4.82,3.87,10.878719089743589,361.70809834322034,326.67574883657574
2018-12-29 15:00:00,0.0,2,0,4.82,3.87,10.176409115384617,267.08091608538683,366.0010891131479
2018-12-29 16:00:00,0.0,2,0,4.82,3.87,11.0275641025641,294.9660916419793,248.03888828402958
2018-12-29 17:00:00,0.0,2,0,4.82,3.87,11.056923076923082,160.69796332363276,128.24228946279757
2018-12-30 08:00:00,9.999969482421877,3,0,4.82,3.87,6.526794897435898,68.16560242986269,65.60818345989709
2018-12-30 09:00:00,0.0,3,0,4.82,3.87,6.1715384615384625,144.73937557672332,122.89272191785449
2018-12-30 10:00:00,10.0,3,0,4.82,3.87,6.655641012820514,114.37925312741905,100.51454073721571
2018-12-30 11:00:00,0.387082576751709,3,0,4.82,3.87,6.773974371794873,194.50540577885536,274.9094686206017
2018-12-30 12:00:00,0.01933193206787109,3,0,4.82,3.87,7.644743602564103,147.4770074674583,223.9006561454028
2018-12-30 13:00:00,10.0,3,0,4.82,3.87,7.025129461538459,259.0526484166473,179.5530593722483
2018-12-30 14:00:00,10.0,3,0,4.82,3.87,7.214229512820514,387.31963770937966,391.163679237279
2018-12-30 15:00:00,10.0,3,0,4.82,3.87,7.133589743589742,351.9021589339306,296.5580663729395
2018-12-30 16:00:00,0.0,3,0,4.82,3.87,5.554230756410253,316.5183132611659,290.4949684093699
2018-12-30 17:00:00,0.0,3,0,4.82,3.87,7.786860256410253,171.01403227021925,163.14305660706233
2018-12-31 08:00:00,0.015996932983398438,1,0,4.82,3.36,5.949807653846152,47.758102368893994,69.33543927033152
2018-12-31 09:00:00,0.0,1,0,4.82,3.36,11.048076935897436,107.3270428654875,166.11658051499217
2018-12-31 10:00:00,10.0,1,0,4.82,3.36,20.65320498717949,90.34128893167484,128.94447566259888
2018-12-31 11:00:00,9.944571495056152,1,0,4.82,3.36,27.247948717948717,165.20640752413738,151.54098531331928
2018-12-31 12:00:00,0.029644012451171875,1,0,4.82,3.36,28.968846038461532,190.56923232806892,277.4882244341618
2018-12-31 13:00:00,9.999792098999023,1,0,4.82,3.36,26.78608985897436,187.6076748576068,234.3596984339821
2018-12-31 14:00:00,10.0,1,0,4.82,3.36,26.64153858974359,312.66605825010043,487.8439226620673
2018-12-31 15:00:00,0.0,1,0,4.82,3.36,27.686538461538454,306.0790583333397,493.66485951449516
2018-12-31 16:00:00,0.0,1,0,4.82,3.36,29.074935897435893,250.9940866726348,364.0675195986601
2018-12-31 17:00:00,0.0,1,0,4.82,3.36,30.39,137.83420778735612,200.92721249434726
2019-01-01 08:00:00,0.0,5,0,4.82,3.36,9.958076923076923,67.88968808342477,35.2476261114835
2019-01-01 09:00:00,0.0,5,0,4.82,3.36,14.314487166666664,134.57412225757142,100.969584933645
2019-01-01 10:00:00,10.0,5,0,4.82,3.36,32.51307691025641,101.56333355339277,66.95327747707978
2019-01-01 11:00:00,6.101580619812013,5,0,4.82,3.36,30.210126666666664,202.9579531985189,139.29185151067566
2019-01-01 12:00:00,10.0,5,0,4.82,3.36,33.25846307692308,166.75104500795038,48.615004241821616
2019-01-01 13:00:00,0.0,5,0,4.82,3.36,28.521539615384626,284.25042849665243,267.70705125534494
2019-01-01 14:00:00,10.0,5,0,4.82,3.36,28.508714230769233,377.7292144090196,306.7890827903148
2019-01-01 15:00:00,0.0,5,0,4.82,3.36,34.019105,383.1435095547607,329.52262177969374
2019-01-01 16:00:00,0.0,5,0,4.82,3.36,32.231666794871806,294.3548999205875,229.6641567379036
2019-01-01 17:00:00,0.0,5,0,4.82,3.36,32.26346153846155,164.79192851127937,112.4649418068694
2019-01-02 08:00:00,0.8628950119018555,6,0,4.82,3.36,10.682692269358972,58.167417599613685,59.14799063178079
2019-01-02 09:00:00,0.0,6,0,4.82,3.36,13.772820499999998,123.25419973492927,127.61157463594265
2019-01-02 10:00:00,10.0,6,0,4.82,3.36,23.574230782051288,84.86828513385551,110.43258583545122
2019-01-02 11:00:00,0.1826786994934082,6,0,4.82,3.36,28.29641039743591,178.49022443505234,273.31851857742106
2019-01-02 12:00:00,1.2735810279846191,6,0,4.82,3.36,27.88987164102565,194.56815564370086,230.5312687923319
2019-01-02 13:00:00,10.0,6,0,4.82,3.36,30.10294885897436,254.8856933037316,191.90613884324765
2019-01-02 14:00:00,10.0,6,0,4.82,3.36,28.945896025641037,341.2735004104061,399.7403140915671
2019-01-02 15:00:00,10.0,6,0,4.82,3.36,30.78487307692308,338.3160876112388,301.2091723931905
2019-01-02 16:00:00,0.0,6,0,4.82,3.36,28.57807692307692,256.8772803611791,303.7603576342575
2019-01-02 17:00:00,0.0,6,0,4.82,3.36,33.72666666666667,157.61937443426226,180.886035112163
2019-01-03 08:00:00,4.64951229095459,4,0,4.82,3.36,8.531474358974357,54.062616513049115,50.03329606883478
2019-01-03 09:00:00,0.0,4,0,4.82,3.36,11.331923076923074,113.79937981098259,150.0958542886786
2019-01-03 10:00:00,10.0,4,0,4.82,3.36,26.189486910256413,87.58217604903787,101.34885926673428
2019-01-03 11:00:00,9.99012565612793,4,0,4.82,3.36,29.64820411525641,183.57068987735656,125.724779069041
2019-01-03 12:00:00,9.999953269958496,4,0,4.82,3.36,29.592628205128197,130.58256105896706,57.03838762628718
2019-01-03 13:00:00,9.999917984008787,4,0,4.82,3.36,30.13596256410257,227.19189860919946,208.0584437117801
2019-01-03 14:00:00,10.0,4,0,4.82,3.36,30.004745256410256,330.8986056355415,375.83164933448194
2019-01-03 15:00:00,9.944306373596193,4,0,4.82,3.36,34.311729487307694,309.63657477756317,289.0457113747254
2019-01-03 16:00:00,0.0,4,0,4.82,3.36,31.939422948717947,247.78105963481013,320.99412764538033
2019-01-03 17:00:00,0.0,4,0,4.82,3.36,30.698589743589743,135.22137858130458,176.80882070225346
2019-01-04 08:00:00,8.559599876403809,0,0,4.82,3.36,7.930641000000001,64.94938727637738,46.2704774687138
2019-01-04 09:00:00,0.0,0,0,4.82,3.36,10.78589743602564,144.51568889049008,152.22071421719374
2019-01-04 10:00:00,10.0,0,0,4.82,3.36,18.938846153846157,106.10548416146057,115.12891947409528
2019-01-04 11:00:00,0.786067008972168,0,0,4.82,3.36,22.847948717948714,222.4343021862336,296.37301262452155
2019-01-04 12:00:00,9.992158889770508,0,0,4.82,3.36,26.524358974358968,148.70329501841888,86.99913571322392
2019-01-04 13:00:00,9.9993896484375,0,0,4.82,3.36,24.31500001282052,243.351408892118,200.16606841796084
2019-01-04 14:00:00,10.0,0,0,4.82,3.36,25.474807807692304,392.14559223186615,398.1155818663352
2019-01-04 15:00:00,9.997885704040527,0,0,4.82,3.36,26.893204987179484,348.3605163428371,312.4209961756958
2019-01-04 16:00:00,0.0,0,0,4.82,3.36,26.57064103846153,303.0664837752426,325.77104675001624
2019-01-04 17:00:00,0.0,0,0,4.82,3.36,26.405970256410257,181.31351572081337,186.39038205629882
2019-01-05 08:00:00,10.0,2,0,4.82,3.36,6.560512782179488,49.38017828089494,86.14577658459221
2019-01-05 09:00:00,0.0,2,0,4.82,3.36,6.4612820769230765,114.63434052537905,191.76061594832845
2019-01-05 10:00:00,10.0,2,0,4.82,3.36,6.5220512948717975,85.27552758244242,160.73035915370122
2019-01-05 11:00:00,9.988718032836914,2,0,4.82,3.36,7.012564089743588,191.11046510288108,215.78302074408526
2019-01-05 12:00:00,9.842592239379883,2,0,4.82,3.36,10.323203846153849,117.6913877185973,123.36199320818614
2019-01-05 13:00:00,10.0,2,0,4.82,3.36,8.487565384615385,221.09582686457543,278.07470622450654
2019-01-05 14:00:00,10.0,2,0,4.82,3.36,10.878719089743589,324.0485290326656,492.1131068142061
2019-01-05 15:00:00,10.0,2,0,4.82,3.36,10.176409115384617,281.5990276579289,413.9182097060794
2019-01-05 16:00:00,0.0,2,0,4.82,3.36,11.0275641025641,262.3304787548779,438.0949733677848
2019-01-05 17:00:00,0.0,2,0,4.82,3.36,11.056923076923082,140.92195133799726,250.3452039545744
2019-01-06 08:00:00,9.403788566589355,3,0,4.82,3.36,6.526794897435898,72.4439742957301,37.953479541649564
2019-01-06 09:00:00,0.0,3,0,4.82,3.36,6.1715384615384625,142.76412869503778,108.6260010997576
2019-01-06 10:00:00,10.0,3,0,4.82,3.36,6.655641012820514,114.9430084883021,69.43549133762929
2019-01-06 11:00:00,4.626889705657959,3,0,4.82,3.36,6.773974371794873,200.477226618192,177.12509963218926
2019-01-06 12:00:00,9.999996185302734,3,0,4.82,3.36,7.644743602564103,199.08257685702256,89.5731041075841
2019-01-06 13:00:00,9.999979019165039,3,0,4.82,3.36,7.025129461538459,252.4859153784388,171.29498097747523
2019-01-06 14:00:00,10.0,3,0,4.82,3.36,7.214229512820514,394.6442770918002,340.8368829440778
2019-01-06 15:00:00,3.767013549804688e-05,3,0,4.82,3.36,7.133589743589742,355.14160280789383,332.54480510512775
2019-01-06 16:00:00,0.0,3,0,4.82,3.36,5.554230756410253,312.7538166105634,274.14510904494574
2019-01-06 17:00:00,0.0,3,0,4.82,3.36,7.786860256410253,171.6364961876643,125.09074925552684
2019-01-07 08:00:00,9.999999046325684,1,0,4.82,4.22,5.949807653846152,50.19244156707889,55.134725302676564
2019-01-07 09:00:00,0.0,1,0,4.82,4.22,11.048076935897436,112.96184049115273,162.48331624538469
2019-01-07 10:00:00,10.0,1,0,4.82,4.22,20.65320498717949,90.93420115852959,119.4955068248693
2019-01-07 11:00:00,0.9819135665893556,1,0,4.82,4.22,27.247948717948717,167.3523649412091,308.1215293223932
2019-01-07 12:00:00,10.0,1,0,4.82,4.22,28.968846038461532,196.68164038274688,95.7054128089
2019-01-07 13:00:00,9.9999418258667,1,0,4.82,4.22,26.78608985897436,195.7890960290284,228.04737408003155
2019-01-07 14:00:00,10.0,1,0,4.82,4.22,26.64153858974359,342.7421366449392,413.1095397671474
2019-01-07 15:00:00,10.0,1,0,4.82,4.22,27.686538461538454,362.2669608525782,365.24544141194
2019-01-07 16:00:00,0.0,1,0,4.82,4.22,29.074935897435893,259.6792988958508,348.61070874417646
2019-01-07 17:00:00,0.0,1,0,4.82,4.22,30.39,143.38115276723067,185.2766538490204
2019-01-08 08:00:00,10.0,5,0,4.82,4.22,9.958076923076923,44.54122947956761,35.00212163212761
2019-01-08 09:00:00,0.0,5,0,4.82,4.22,14.314487166666664,114.08367649632221,136.0677506912659
2019-01-08 10:00:00,10.0,5,0,4.82,4.22,32.51307691025641,78.69108097604375,102.92735174324123
2019-01-08 11:00:00,9.993770599365234,5,0,4.82,4.22,30.210126666666664,182.8194139419093,126.9210682754905
2019-01-08 12:00:00,9.99984359741211,5,0,4.82,4.22,33.25846307692308,96.18153888103822,74.36266779233391
2019-01-08 13:00:00,10.0,5,0,4.82,4.22,28.521539615384626,239.70791891901638,205.60551538610252
2019-01-08 14:00:00,10.0,5,0,4.82,4.22,28.508714230769233,327.92806066561656,373.10057395911593
2019-01-08 15:00:00,10.0,5,0,4.82,4.22,34.019105,319.3396473245176,324.29202971780614
2019-01-08 16:00:00,0.0,5,0,4.82,4.22,32.231666794871806,256.24001466199644,317.2649627997724
2019-01-08 17:00:00,0.0,5,0,4.82,4.22,32.26346153846155,137.15452032314414,163.41629637668626
2019-01-09 08:00:00,9.934225082397461,6,1,4.82,4.22,10.682692269358972,61.894200853604396,0.0
2019-01-09 09:00:00,0.0,6,1,4.82,4.22,13.772820499999998,131.87774424195408,0.0
2019-01-09 10:00:00,10.0,6,1,4.82,4.22,23.574230782051288,101.13480994237987,0.0
2019-01-09 11:00:00,1.6737079620361328,6,1,4.82,4.22,28.29641039743591,204.68738396518245,0.0
2019-01-09 12:00:00,0.07847213745117188,6,1,4.82,4.22,27.88987164102565,215.25172023815108,0.0
2019-01-09 13:00:00,0.0003485679626464844,6,1,4.82,4.22,30.10294885897436,235.07628661301098,0.0
2019-01-09 14:00:00,10.0,6,1,4.82,4.22,28.945896025641037,372.57696962589546,0.0
2019-01-09 15:00:00,0.0,6,1,4.82,4.22,30.78487307692308,329.7671317956398,4.9603947625451115
2019-01-09 16:00:00,0.0,6,1,4.82,4.22,28.57807692307692,286.82721539815526,0.0
2019-01-09 17:00:00,0.0,6,1,4.82,4.22,33.72666666666667,173.83635946862077,0.0
2019-01-10 08:00:00,0.004261493682861328,4,0,4.82,4.22,8.531474358974357,46.67901436293937,86.57784780533547
2019-01-10 09:00:00,0.0,4,0,4.82,4.22,11.331923076923074,111.67961410053242,158.04341382296673
2019-01-10 10:00:00,10.0,4,0,4.82,4.22,26.189486910256413,81.7928446670976,134.47255532892865
2019-01-10 11:00:00,3.722975254058838,4,0,4.82,4.22,29.64820411525641,132.0850995837153,276.38942867800574
2019-01-10 12:00:00,9.999185562133787,4,0,4.82,4.22,29.592628205128197,88.41316256032299,88.11193109168201
2019-01-10 13:00:00,10.0,4,0,4.82,4.22,30.13596256410257,194.26790862140618,220.40828553889358
2019-01-10 14:00:00,10.0,4,0,4.82,4.22,30.004745256410256,315.26272640773203,477.28808735144673
2019-01-10 15:00:00,4.482269287109375e-05,4,0,4.82,4.22,34.311729487307694,307.17766240803815,479.23443034393546
2019-01-10 16:00:00,0.0,4,0,4.82,4.22,31.939422948717947,253.0188716802272,358.49893395166686
2019-01-10 17:00:00,1.621246337890625e-05,4,0,4.82,4.22,30.698589743589743,135.0498945712545,213.88137140943002
2019-01-11 08:00:00,10.0,0,0,4.82,4.22,7.930641000000001,63.60101291425556,18.186393748539725
2019-01-11 09:00:00,0.0,0,0,4.82,4.22,10.78589743602564,147.59936490502918,114.67564280269269
2019-01-11 10:00:00,10.0,0,0,4.82,4.22,18.938846153846157,104.45723527248708,77.84819883654309
2019-01-11 11:00:00,8.039886474609375,0,0,4.82,4.22,22.847948717948714,224.5929457183917,138.1912538587545
2019-01-11 12:00:00,0.013972282409667969,0,0,4.82,4.22,26.524358974358968,147.58851153954217,198.9857084785729
2019-01-11 13:00:00,10.0,0,0,4.82,4.22,24.31500001282052,240.5713055273473,156.1845343500309
2019-01-11 14:00:00,10.0,0,0,4.82,4.22,25.474807807692304,390.6232630803689,345.62682884380655
2019-01-11 15:00:00,10.0,0,0,4.82,4.22,26.893204987179484,351.67541732195167,267.438432980686
2019-01-11 16:00:00,0.0,0,0,4.82,4.22,26.57064103846153,306.8722612812449,260.8556469987347
2019-01-11 17:00:00,1.9163272380828853,0,0,4.82,4.22,26.405970256410257,178.4476923644061,103.2063741294272
2019-01-12 08:00:00,1.430511474609375e-06,2,0,4.82,4.22,6.560512782179488,55.799898945279324,57.944017311402575
2019-01-12 09:00:00,0.0,2,0,4.82,4.22,6.4612820769230765,128.30913321562912,102.41697850863096
2019-01-12 10:00:00,10.0,2,0,4.82,4.22,6.5220512948717975,101.85378575423813,87.43851858145545
2019-01-12 11:00:00,0.10670995712280272,2,0,4.82,4.22,7.012564089743588,211.31052378282303,251.49247050523888
2019-01-12 12:00:00,0.6257305145263672,2,0,4.82,4.22,10.323203846153849,73.50463309769617,180.64771295880942
2019-01-12 13:00:00,5.7697296142578125e-05,2,0,4.82,4.22,8.487565384615385,244.9135433440137,297.93912885077754
2019-01-12 14:00:00,10.0,2,0,4.82,4.22,10.878719089743589,355.0608591018402,356.0410009636813
2019-01-12 15:00:00,0.0,2,0,4.82,4.22,10.176409115384617,317.2255524272834,395.3632430577353
2019-01-12 16:00:00,0.0,2,0,4.82,4.22,11.0275641025641,297.25760222191496,276.1077177166103
2019-01-12 17:00:00,0.0,2,0,4.82,4.22,11.056923076923082,162.26653084954148,143.89235454046434
2019-01-13 08:00:00,6.1526780128479,3,0,4.82,4.22,6.526794897435898,53.57641932728952,48.27655369126614
2019-01-13 09:00:00,0.0,3,0,4.82,4.22,6.1715384615384625,123.27704725999013,121.92347912968336
2019-01-13 10:00:00,10.0,3,0,4.82,4.22,6.655641012820514,94.70708492092392,95.88276546433674
2019-01-13 11:00:00,5.221193313598633,3,0,4.82,4.22,6.773974371794873,190.80720949106842,181.50718590995456
2019-01-13 12:00:00,0.0001373291015625,3,0,4.82,4.22,7.644743602564103,136.49783162294847,198.1977079536473
2019-01-13 13:00:00,9.999122619628906,3,0,4.82,4.22,7.025129461538459,176.72806711246218,162.28667121855156
2019-01-13 14:00:00,10.0,3,0,4.82,4.22,7.214229512820514,357.13572084380576,369.35842125341566
2019-01-13 15:00:00,10.0,3,0,4.82,4.22,7.133589743589742,301.86604128487437,251.6958174550213
2019-01-13 16:00:00,0.0,3,0,4.82,4.22,5.554230756410253,286.4839991640931,267.1832328509945
2019-01-13 17:00:00,4.76837158203125e-07,3,0,4.82,4.22,7.786860256410253,153.22514821836816,152.2708433874611
2019-01-14 08:00:00,6.67572021484375e-06,1,0,4.82,1.95,5.949807653846152,52.40588660035525,51.60871137938445
2019-01-14 09:00:00,0.0,1,0,4.82,1.95,11.048076935897436,136.40028836038059,114.48396571386593
2019-01-14 10:00:00,10.0,1,0,4.82,1.95,20.65320498717949,103.66947699797686,100.15788134985156
2019-01-14 11:00:00,0.6869430541992188,1,0,4.82,1.95,27.247948717948717,201.32514668804612,231.67582828059795
2019-01-14 12:00:00,9.99466037750244,1,0,4.82,1.95,28.968846038461532,175.38775952570703,63.2270037496706
2019-01-14 13:00:00,0.0,1,0,4.82,1.95,26.78608985897436,186.69368349252872,299.3334321955552
2019-01-14 14:00:00,10.0,1,0,4.82,1.95,26.64153858974359,383.13198681049744,365.8031194161567
2019-01-14 15:00:00,0.0,1,0,4.82,1.95,27.686538461538454,374.2693128546811,389.79458330032867
2019-01-14 16:00:00,0.0,1,0,4.82,1.95,29.074935897435893,302.06219109214106,258.8272416067511
2019-01-14 17:00:00,0.0,1,0,4.82,1.95,30.39,161.89909575436673,147.79850579840763
2019-01-15 08:00:00,9.999984741210938,5,0,4.82,1.95,9.958076923076923,33.20665576109373,80.5759506304161
2019-01-15 09:00:00,0.0,5,0,4.82,1.95,14.314487166666664,99.59619892972694,208.6396457297271
2019-01-15 10:00:00,10.0,5,0,4.82,1.95,32.51307691025641,67.67675865619627,162.93141493568018
2019-01-15 11:00:00,2.4133944511413574,5,0,4.82,1.95,30.210126666666664,117.22609388194174,362.2987909320512
2019-01-15 12:00:00,9.999994277954102,5,0,4.82,1.95,33.25846307692308,86.03265632054081,130.7301410540419
