Time Around Treatment,Treatment Number,Date,Day of Week,Hour,WorkGroup,Desk,TotalEnergy,Desk_Indicator,NetEnergy,Name,Deviation,Treatment0,Treatment1,Treatment2,Weekend_Indicator,Treatment_Indicator,cTAT,TreatmentArray,LoginCount,DurationCount
2,5,2018-09-17,Monday,1.0,WORKGROUP-11,DESK-1,343.77,111,22.00999999999999,Edwin,235.77,control,control,A,0,0,-2,control,,
2,5,2018-09-17,Monday,2.0,WORKGROUP-11,DESK-1,365.81,111,22.04000000000002,Edwin,235.77,control,control,A,0,0,-2,control,,
2,5,2018-09-17,Monday,3.0,WORKGROUP-11,DESK-1,386.58,111,20.769999999999982,Edwin,235.77,control,control,A,0,0,-2,control,,
2,5,2018-09-17,Monday,4.0,WORKGROUP-11,DESK-1,408.52,111,21.939999999999998,Edwin,235.77,control,control,A,0,0,-2,control,,
2,5,2018-09-17,Monday,5.0,WORKGROUP-11,DESK-1,429.34,111,20.819999999999993,Edwin,235.77,control,control,A,0,0,-2,control,,
2,5,2018-09-17,Monday,6.0,WORKGROUP-11,DESK-1,450.11,111,20.77000000000004,Edwin,235.77,control,control,A,0,0,-2,control,,
2,5,2018-09-17,Monday,7.0,WORKGROUP-11,DESK-1,467.69,111,17.579999999999984,Edwin,235.77,control,control,A,0,0,-2,control,,
2,5,2018-09-17,Monday,8.0,WORKGROUP-11,DESK-1,481.74,111,14.050000000000011,Edwin,235.77,control,control,A,0,0,-2,control,,
2,5,2018-09-17,Monday,9.0,WORKGROUP-11,DESK-1,0.0,111,0.0,Edwin,235.77,control,control,A,0,0,-2,control,,
2,5,2018-09-17,Monday,10.0,WORKGROUP-11,DESK-1,14.06,111,14.06,Edwin,235.77,control,control,A,0,0,-2,control,,
2,5,2018-09-17,Monday,11.0,WORKGROUP-11,DESK-1,28.17,111,14.110000000000001,Edwin,235.77,control,control,A,0,0,-2,control,,
2,5,2018-09-17,Monday,12.0,WORKGROUP-11,DESK-1,42.23,111,14.059999999999995,Edwin,235.77,control,control,A,0,0,-2,control,,
2,5,2018-09-17,Monday,13.0,WORKGROUP-11,DESK-1,56.65,111,14.420000000000002,Edwin,235.77,control,control,A,0,0,-2,control,,
2,5,2018-09-17,Monday,14.0,WORKGROUP-11,DESK-1,70.73,111,14.080000000000005,Edwin,235.77,control,control,A,0,0,-2,control,,
2,5,2018-09-17,Monday,15.0,WORKGROUP-11,DESK-1,85.0,111,14.269999999999996,Edwin,235.77,control,control,A,0,0,-2,control,,
2,5,2018-09-17,Monday,16.0,WORKGROUP-11,DESK-1,99.09,111,14.090000000000003,Edwin,235.77,control,control,A,0,0,-2,control,,
2,5,2018-09-17,Monday,17.0,WORKGROUP-11,DESK-1,113.14,111,14.049999999999997,Edwin,235.77,control,control,A,0,0,-2,control,,
2,5,2018-09-17,Monday,18.0,WORKGROUP-11,DESK-1,231.53,111,118.39,Edwin,235.77,control,control,A,0,0,-2,control,,
2,5,2018-09-17,Monday,19.0,WORKGROUP-11,DESK-1,345.63,111,114.1,Edwin,235.77,control,control,A,0,0,-2,control,,
2,5,2018-09-17,Monday,20.0,WORKGROUP-11,DESK-1,450.19,111,104.56,Edwin,235.77,control,control,A,0,0,-2,control,,
2,5,2018-09-17,Monday,21.0,WORKGROUP-11,DESK-1,554.53,111,104.33999999999997,Edwin,235.77,control,control,A,0,0,-2,control,,
2,5,2018-09-17,Monday,22.0,WORKGROUP-11,DESK-1,662.05,111,107.51999999999998,Edwin,235.77,control,control,A,0,0,-2,control,,
2,5,2018-09-17,Monday,23.0,WORKGROUP-11,DESK-1,765.61,111,103.56000000000006,Edwin,235.77,control,control,A,0,0,-2,control,,
3,5,2018-09-18,Tuesday,0.0,WORKGROUP-11,DESK-1,868.07,111,102.46000000000004,Edwin,235.77,control,control,A,0,0,-1,control,,
3,5,2018-09-18,Tuesday,1.0,WORKGROUP-11,DESK-1,972.68,111,104.6099999999999,Edwin,235.77,control,control,A,0,0,-1,control,,
3,5,2018-09-18,Tuesday,2.0,WORKGROUP-11,DESK-1,1076.2,111,103.5200000000001,Edwin,235.77,control,control,A,0,0,-1,control,,
3,5,2018-09-18,Tuesday,3.0,WORKGROUP-11,DESK-1,1163.19,111,86.99000000000001,Edwin,235.77,control,control,A,0,0,-1,control,,
3,5,2018-09-18,Tuesday,4.0,WORKGROUP-11,DESK-1,1184.08,111,20.889999999999873,Edwin,235.77,control,control,A,0,0,-1,control,,
3,5,2018-09-18,Tuesday,5.0,WORKGROUP-11,DESK-1,1205.04,111,20.960000000000036,Edwin,235.77,control,control,A,0,0,-1,control,,
3,5,2018-09-18,Tuesday,6.0,WORKGROUP-11,DESK-1,1226.06,111,21.019999999999982,Edwin,235.77,control,control,A,0,0,-1,control,,
3,5,2018-09-18,Tuesday,7.0,WORKGROUP-11,DESK-1,1247.09,111,21.029999999999973,Edwin,235.77,control,control,A,0,0,-1,control,,
3,5,2018-09-18,Tuesday,8.0,WORKGROUP-11,DESK-1,1268.03,111,20.940000000000055,Edwin,235.77,control,control,A,0,0,-1,control,,
3,5,2018-09-18,Tuesday,9.0,WORKGROUP-11,DESK-1,11.62,111,0.0,Edwin,235.77,control,control,A,0,0,-1,control,,
3,5,2018-09-18,Tuesday,10.0,WORKGROUP-11,DESK-1,21.23,111,9.610000000000001,Edwin,235.77,control,control,A,0,0,-1,control,,
3,5,2018-09-18,Tuesday,11.0,WORKGROUP-11,DESK-1,42.27,111,21.040000000000003,Edwin,235.77,control,control,A,0,0,-1,control,,
3,5,2018-09-18,Tuesday,12.0,WORKGROUP-11,DESK-1,63.3,111,21.029999999999994,Edwin,235.77,control,control,A,0,0,-1,control,,
3,5,2018-09-18,Tuesday,13.0,WORKGROUP-11,DESK-1,84.35,111,21.049999999999997,Edwin,235.77,control,control,A,0,0,-1,control,,
3,5,2018-09-18,Tuesday,14.0,WORKGROUP-11,DESK-1,105.64,111,21.290000000000006,Edwin,235.77,control,control,A,0,0,-1,control,,
3,5,2018-09-18,Tuesday,15.0,WORKGROUP-11,DESK-1,126.91,111,21.269999999999996,Edwin,235.77,control,control,A,0,0,-1,control,,
3,5,2018-09-18,Tuesday,16.0,WORKGROUP-11,DESK-1,147.95,111,21.039999999999992,Edwin,235.77,control,control,A,0,0,-1,control,,
3,5,2018-09-18,Tuesday,17.0,WORKGROUP-11,DESK-1,168.73,111,20.78,Edwin,235.77,control,control,A,0,0,-1,control,,
3,5,2018-09-18,Tuesday,18.0,WORKGROUP-11,DESK-1,234.23,111,65.5,Edwin,235.77,control,control,A,0,0,-1,control,,
3,5,2018-09-18,Tuesday,19.0,WORKGROUP-11,DESK-1,319.98,111,85.75000000000003,Edwin,235.77,control,control,A,0,0,-1,control,,
3,5,2018-09-18,Tuesday,20.0,WORKGROUP-11,DESK-1,476.95,111,156.96999999999997,Edwin,235.77,control,control,A,0,0,-1,control,,
3,5,2018-09-18,Tuesday,21.0,WORKGROUP-11,DESK-1,498.75,111,21.80000000000001,Edwin,235.77,control,control,A,0,0,-1,control,,
3,5,2018-09-18,Tuesday,22.0,WORKGROUP-11,DESK-1,605.03,111,106.27999999999997,Edwin,235.77,control,control,A,0,0,-1,control,,
3,5,2018-09-18,Tuesday,23.0,WORKGROUP-11,DESK-1,720.66,111,115.63,Edwin,235.77,control,control,A,0,0,-1,control,,
4,5,2018-09-19,Wednesday,0.0,WORKGROUP-11,DESK-1,812.81,111,92.14999999999998,Edwin,235.77,control,control,A,0,1,0,control,,
4,5,2018-09-19,Wednesday,1.0,WORKGROUP-11,DESK-1,1000.1,111,187.29000000000008,Edwin,235.77,control,control,A,0,1,0,control,,
4,5,2018-09-19,Wednesday,2.0,WORKGROUP-11,DESK-1,1020.74,111,20.639999999999986,Edwin,235.77,control,control,A,0,1,0,control,,
4,5,2018-09-19,Wednesday,3.0,WORKGROUP-11,DESK-1,1125.47,111,104.73000000000002,Edwin,235.77,control,control,A,0,1,0,control,,
4,5,2018-09-19,Wednesday,4.0,WORKGROUP-11,DESK-1,1189.73,111,64.25999999999999,Edwin,235.77,control,control,A,0,1,0,control,,
4,5,2018-09-19,Wednesday,5.0,WORKGROUP-11,DESK-1,1210.6,111,20.86999999999989,Edwin,235.77,control,control,A,0,1,0,control,,
4,5,2018-09-19,Wednesday,6.0,WORKGROUP-11,DESK-1,1231.5,111,20.90000000000009,Edwin,235.77,control,control,A,0,1,0,control,,
4,5,2018-09-19,Wednesday,7.0,WORKGROUP-11,DESK-1,1252.46,111,20.960000000000036,Edwin,235.77,control,control,A,0,1,0,control,,
4,5,2018-09-19,Wednesday,8.0,WORKGROUP-11,DESK-1,1274.14,111,21.680000000000064,Edwin,235.77,control,control,A,0,1,0,control,,
4,5,2018-09-19,Wednesday,9.0,WORKGROUP-11,DESK-1,0.0,111,0.0,Edwin,235.77,control,control,A,0,1,0,control,,
4,5,2018-09-19,Wednesday,10.0,WORKGROUP-11,DESK-1,22.3,111,22.3,Edwin,235.77,control,control,A,0,1,0,control,,
4,5,2018-09-19,Wednesday,11.0,WORKGROUP-11,DESK-1,44.4,111,22.099999999999998,Edwin,235.77,control,control,A,0,1,0,control,,
4,5,2018-09-19,Wednesday,12.0,WORKGROUP-11,DESK-1,66.76,111,22.360000000000007,Edwin,235.77,control,control,A,0,1,0,control,,
4,5,2018-09-19,Wednesday,13.0,WORKGROUP-11,DESK-1,88.06,111,21.299999999999997,Edwin,235.77,control,control,A,0,1,0,control,,
4,5,2018-09-19,Wednesday,14.0,WORKGROUP-11,DESK-1,109.11,111,21.049999999999997,Edwin,235.77,control,control,A,0,1,0,control,,
4,5,2018-09-19,Wednesday,15.0,WORKGROUP-11,DESK-1,130.26,111,21.14999999999999,Edwin,235.77,control,control,A,0,1,0,control,,
4,5,2018-09-19,Wednesday,16.0,WORKGROUP-11,DESK-1,151.28,111,21.02000000000001,Edwin,235.77,control,control,A,0,1,0,control,,
4,5,2018-09-19,Wednesday,17.0,WORKGROUP-11,DESK-1,172.26,111,20.97999999999999,Edwin,235.77,control,control,A,0,1,0,control,,
4,5,2018-09-19,Wednesday,18.0,WORKGROUP-11,DESK-1,219.16,111,46.900000000000006,Edwin,235.77,control,control,A,0,1,0,control,,
4,5,2018-09-19,Wednesday,19.0,WORKGROUP-11,DESK-1,305.87,111,86.71000000000001,Edwin,235.77,control,control,A,0,1,0,control,,
4,5,2018-09-19,Wednesday,20.0,WORKGROUP-11,DESK-1,386.88,111,81.00999999999999,Edwin,235.77,control,control,A,0,1,0,control,,
4,5,2018-09-19,Wednesday,21.0,WORKGROUP-11,DESK-1,493.54,111,106.66000000000003,Edwin,235.77,control,control,A,0,1,0,control,,
4,5,2018-09-19,Wednesday,22.0,WORKGROUP-11,DESK-1,598.99,111,105.44999999999999,Edwin,235.77,control,control,A,0,1,0,control,,
4,5,2018-09-19,Wednesday,23.0,WORKGROUP-11,DESK-1,653.08,111,54.09000000000003,Edwin,235.77,control,control,A,0,1,0,control,,
5,5,2018-09-20,Thursday,0.0,WORKGROUP-11,DESK-1,678.22,111,25.139999999999986,Edwin,235.77,control,control,A,0,1,1,control,,
5,5,2018-09-20,Thursday,1.0,WORKGROUP-11,DESK-1,700.48,111,22.25999999999999,Edwin,235.77,control,control,A,0,1,1,control,,
5,5,2018-09-20,Thursday,2.0,WORKGROUP-11,DESK-1,722.94,111,22.460000000000036,Edwin,235.77,control,control,A,0,1,1,control,,
5,5,2018-09-20,Thursday,3.0,WORKGROUP-11,DESK-1,745.25,111,22.309999999999945,Edwin,235.77,control,control,A,0,1,1,control,,
5,5,2018-09-20,Thursday,4.0,WORKGROUP-11,DESK-1,766.36,111,21.110000000000014,Edwin,235.77,control,control,A,0,1,1,control,,
5,5,2018-09-20,Thursday,5.0,WORKGROUP-11,DESK-1,787.4,111,21.039999999999964,Edwin,235.77,control,control,A,0,1,1,control,,
5,5,2018-09-20,Thursday,6.0,WORKGROUP-11,DESK-1,808.45,111,21.050000000000068,Edwin,235.77,control,control,A,0,1,1,control,,
5,5,2018-09-20,Thursday,7.0,WORKGROUP-11,DESK-1,829.49,111,21.039999999999964,Edwin,235.77,control,control,A,0,1,1,control,,
5,5,2018-09-20,Thursday,8.0,WORKGROUP-11,DESK-1,850.6,111,21.110000000000014,Edwin,235.77,control,control,A,0,1,1,control,,
5,5,2018-09-20,Thursday,9.0,WORKGROUP-11,DESK-1,0.0,111,0.0,Edwin,235.77,control,control,A,0,1,1,control,,
5,5,2018-09-20,Thursday,10.0,WORKGROUP-11,DESK-1,21.11,111,21.11,Edwin,235.77,control,control,A,0,1,1,control,,
5,5,2018-09-20,Thursday,11.0,WORKGROUP-11,DESK-1,42.2,111,21.090000000000003,Edwin,235.77,control,control,A,0,1,1,control,,
5,5,2018-09-20,Thursday,12.0,WORKGROUP-11,DESK-1,63.33,111,21.129999999999995,Edwin,235.77,control,control,A,0,1,1,control,,
5,5,2018-09-20,Thursday,13.0,WORKGROUP-11,DESK-1,84.47,111,21.14,Edwin,235.77,control,control,A,0,1,1,control,,
5,5,2018-09-20,Thursday,14.0,WORKGROUP-11,DESK-1,105.85,111,21.379999999999995,Edwin,235.77,control,control,A,0,1,1,control,,
5,5,2018-09-20,Thursday,15.0,WORKGROUP-11,DESK-1,127.01,111,21.16000000000001,Edwin,235.77,control,control,A,0,1,1,control,,
5,5,2018-09-20,Thursday,16.0,WORKGROUP-11,DESK-1,148.17,111,21.159999999999982,Edwin,235.77,control,control,A,0,1,1,control,,
5,5,2018-09-20,Thursday,17.0,WORKGROUP-11,DESK-1,169.21,111,21.04000000000002,Edwin,235.77,control,control,A,0,1,1,control,,
5,5,2018-09-20,Thursday,18.0,WORKGROUP-11,DESK-1,275.24,111,106.03,Edwin,235.77,control,control,A,0,1,1,control,,
5,5,2018-09-20,Thursday,19.0,WORKGROUP-11,DESK-1,337.03,111,61.789999999999964,Edwin,235.77,control,control,A,0,1,1,control,,
5,5,2018-09-20,Thursday,20.0,WORKGROUP-11,DESK-1,381.86,111,44.83000000000004,Edwin,235.77,control,control,A,0,1,1,control,,
5,5,2018-09-20,Thursday,21.0,WORKGROUP-11,DESK-1,404.0,111,22.139999999999986,Edwin,235.77,control,control,A,0,1,1,control,,
5,5,2018-09-20,Thursday,22.0,WORKGROUP-11,DESK-1,426.54,111,22.54000000000002,Edwin,235.77,control,control,A,0,1,1,control,,
5,5,2018-09-20,Thursday,23.0,WORKGROUP-11,DESK-1,448.6,111,22.060000000000002,Edwin,235.77,control,control,A,0,1,1,control,,
6,5,2018-09-21,Friday,0.0,WORKGROUP-11,DESK-1,495.79,111,47.19,Edwin,235.77,control,control,A,0,1,2,control,,
6,5,2018-09-21,Friday,1.0,WORKGROUP-11,DESK-1,604.3,111,108.50999999999993,Edwin,235.77,control,control,A,0,1,2,control,,
6,5,2018-09-21,Friday,2.0,WORKGROUP-11,DESK-1,679.42,111,75.12,Edwin,235.77,control,control,A,0,1,2,control,,
6,5,2018-09-21,Friday,3.0,WORKGROUP-11,DESK-1,713.81,111,34.389999999999986,Edwin,235.77,control,control,A,0,1,2,control,,
6,5,2018-09-21,Friday,4.0,WORKGROUP-11,DESK-1,734.88,111,21.07000000000005,Edwin,235.77,control,control,A,0,1,2,control,,
6,5,2018-09-21,Friday,5.0,WORKGROUP-11,DESK-1,755.98,111,21.100000000000023,Edwin,235.77,control,control,A,0,1,2,control,,
6,5,2018-09-21,Friday,6.0,WORKGROUP-11,DESK-1,777.21,111,21.230000000000018,Edwin,235.77,control,control,A,0,1,2,control,,
6,5,2018-09-21,Friday,7.0,WORKGROUP-11,DESK-1,798.38,111,21.16999999999996,Edwin,235.77,control,control,A,0,1,2,control,,
6,5,2018-09-21,Friday,8.0,WORKGROUP-11,DESK-1,819.45,111,21.07000000000005,Edwin,235.77,control,control,A,0,1,2,control,,
6,5,2018-09-21,Friday,9.0,WORKGROUP-11,DESK-1,0.0,111,0.0,Edwin,235.77,control,control,A,0,1,2,control,,
6,5,2018-09-21,Friday,10.0,WORKGROUP-11,DESK-1,21.19,111,21.19,Edwin,235.77,control,control,A,0,1,2,control,,
6,5,2018-09-21,Friday,11.0,WORKGROUP-11,DESK-1,42.39,111,21.2,Edwin,235.77,control,control,A,0,1,2,control,,
6,5,2018-09-21,Friday,12.0,WORKGROUP-11,DESK-1,63.73,111,21.339999999999996,Edwin,235.77,control,control,A,0,1,2,control,,
6,5,2018-09-21,Friday,13.0,WORKGROUP-11,DESK-1,85.08,111,21.35,Edwin,235.77,control,control,A,0,1,2,control,,
6,5,2018-09-21,Friday,14.0,WORKGROUP-11,DESK-1,106.41,111,21.33,Edwin,235.77,control,control,A,0,1,2,control,,
6,5,2018-09-21,Friday,15.0,WORKGROUP-11,DESK-1,127.88,111,21.47,Edwin,235.77,control,control,A,0,1,2,control,,
6,5,2018-09-21,Friday,16.0,WORKGROUP-11,DESK-1,149.08,111,21.200000000000017,Edwin,235.77,control,control,A,0,1,2,control,,
6,5,2018-09-21,Friday,17.0,WORKGROUP-11,DESK-1,170.33,111,21.25,Edwin,235.77,control,control,A,0,1,2,control,,
6,5,2018-09-21,Friday,18.0,WORKGROUP-11,DESK-1,191.44,111,21.109999999999985,Edwin,235.77,control,control,A,0,1,2,control,,
6,5,2018-09-21,Friday,19.0,WORKGROUP-11,DESK-1,212.53,111,21.090000000000003,Edwin,235.77,control,control,A,0,1,2,control,,
6,5,2018-09-21,Friday,20.0,WORKGROUP-11,DESK-1,233.63,111,21.099999999999994,Edwin,235.77,control,control,A,0,1,2,control,,
6,5,2018-09-21,Friday,21.0,WORKGROUP-11,DESK-1,254.92,111,21.289999999999992,Edwin,235.77,control,control,A,0,1,2,control,,
6,5,2018-09-21,Friday,22.0,WORKGROUP-11,DESK-1,275.97,111,21.05000000000004,Edwin,235.77,control,control,A,0,1,2,control,,
6,5,2018-09-21,Friday,23.0,WORKGROUP-11,DESK-1,296.73,111,20.75999999999999,Edwin,235.77,control,control,A,0,1,2,control,,
7,5,2018-09-22,Saturday,0.0,WORKGROUP-11,DESK-1,317.44,111,20.70999999999998,Edwin,235.77,control,control,A,1,1,3,control,,
7,5,2018-09-22,Saturday,1.0,WORKGROUP-11,DESK-1,338.19,111,20.75,Edwin,235.77,control,control,A,1,1,3,control,,
7,5,2018-09-22,Saturday,2.0,WORKGROUP-11,DESK-1,358.95,111,20.75999999999999,Edwin,235.77,control,control,A,1,1,3,control,,
7,5,2018-09-22,Saturday,3.0,WORKGROUP-11,DESK-1,379.73,111,20.78000000000003,Edwin,235.77,control,control,A,1,1,3,control,,
7,5,2018-09-22,Saturday,4.0,WORKGROUP-11,DESK-1,400.51,111,20.779999999999973,Edwin,235.77,control,control,A,1,1,3,control,,
7,5,2018-09-22,Saturday,5.0,WORKGROUP-11,DESK-1,421.36,111,20.850000000000023,Edwin,235.77,control,control,A,1,1,3,control,,
7,5,2018-09-22,Saturday,6.0,WORKGROUP-11,DESK-1,442.2,111,20.839999999999975,Edwin,235.77,control,control,A,1,1,3,control,,
7,5,2018-09-22,Saturday,7.0,WORKGROUP-11,DESK-1,463.07,111,20.870000000000005,Edwin,235.77,control,control,A,1,1,3,control,,
7,5,2018-09-22,Saturday,8.0,WORKGROUP-11,DESK-1,483.92,111,20.850000000000023,Edwin,235.77,control,control,A,1,1,3,control,,
7,5,2018-09-22,Saturday,9.0,WORKGROUP-11,DESK-1,0.16,111,0.0,Edwin,235.77,control,control,A,1,1,3,control,,
7,5,2018-09-22,Saturday,10.0,WORKGROUP-11,DESK-1,20.88,111,20.72,Edwin,235.77,control,control,A,1,1,3,control,,
7,5,2018-09-22,Saturday,11.0,WORKGROUP-11,DESK-1,41.69,111,20.81,Edwin,235.77,control,control,A,1,1,3,control,,
7,5,2018-09-22,Saturday,12.0,WORKGROUP-11,DESK-1,62.53,111,20.840000000000003,Edwin,235.77,control,control,A,1,1,3,control,,
7,5,2018-09-22,Saturday,13.0,WORKGROUP-11,DESK-1,83.46,111,20.929999999999993,Edwin,235.77,control,control,A,1,1,3,control,,
7,5,2018-09-22,Saturday,14.0,WORKGROUP-11,DESK-1,104.31,111,20.85000000000001,Edwin,235.77,control,control,A,1,1,3,control,,
7,5,2018-09-22,Saturday,15.0,WORKGROUP-11,DESK-1,125.33,111,21.019999999999996,Edwin,235.77,control,control,A,1,1,3,control,,
7,5,2018-09-22,Saturday,16.0,WORKGROUP-11,DESK-1,146.43,111,21.10000000000001,Edwin,235.77,control,control,A,1,1,3,control,,
7,5,2018-09-22,Saturday,17.0,WORKGROUP-11,DESK-1,167.29,111,20.859999999999985,Edwin,235.77,control,control,A,1,1,3,control,,
7,5,2018-09-22,Saturday,18.0,WORKGROUP-11,DESK-1,188.1,111,20.810000000000002,Edwin,235.77,control,control,A,1,1,3,control,,
7,5,2018-09-22,Saturday,19.0,WORKGROUP-11,DESK-1,208.88,111,20.78,Edwin,235.77,control,control,A,1,1,3,control,,
7,5,2018-09-22,Saturday,20.0,WORKGROUP-11,DESK-1,229.8,111,20.920000000000016,Edwin,235.77,control,control,A,1,1,3,control,,
7,5,2018-09-22,Saturday,21.0,WORKGROUP-11,DESK-1,250.56,111,20.75999999999999,Edwin,235.77,control,control,A,1,1,3,control,,
7,5,2018-09-22,Saturday,22.0,WORKGROUP-11,DESK-1,271.31,111,20.75,Edwin,235.77,control,control,A,1,1,3,control,,
7,5,2018-09-22,Saturday,23.0,WORKGROUP-11,DESK-1,292.33,111,21.019999999999982,Edwin,235.77,control,control,A,1,1,3,control,,
1,6,2018-09-24,Monday,0.0,WORKGROUP-11,DESK-1,707.64,111,,Edwin,235.77,control,control,A,0,0,-3,control,,
1,6,2018-09-24,Monday,1.0,WORKGROUP-11,DESK-1,729.91,111,22.269999999999982,Edwin,235.77,control,control,A,0,0,-3,control,,
1,6,2018-09-24,Monday,2.0,WORKGROUP-11,DESK-1,751.83,111,21.920000000000073,Edwin,235.77,control,control,A,0,0,-3,control,,
1,6,2018-09-24,Monday,3.0,WORKGROUP-11,DESK-1,773.92,111,22.089999999999918,Edwin,235.77,control,control,A,0,0,-3,control,,
1,6,2018-09-24,Monday,4.0,WORKGROUP-11,DESK-1,794.9,111,20.980000000000018,Edwin,235.77,control,control,A,0,0,-3,control,,
1,6,2018-09-24,Monday,5.0,WORKGROUP-11,DESK-1,815.9,111,21.0,Edwin,235.77,control,control,A,0,0,-3,control,,
1,6,2018-09-24,Monday,6.0,WORKGROUP-11,DESK-1,837.22,111,21.32000000000005,Edwin,235.77,control,control,A,0,0,-3,control,,
1,6,2018-09-24,Monday,7.0,WORKGROUP-11,DESK-1,858.39,111,21.16999999999996,Edwin,235.77,control,control,A,0,0,-3,control,,
1,6,2018-09-24,Monday,8.0,WORKGROUP-11,DESK-1,879.51,111,21.120000000000005,Edwin,235.77,control,control,A,0,0,-3,control,,
1,6,2018-09-24,Monday,9.0,WORKGROUP-11,DESK-1,0.0,111,0.0,Edwin,235.77,control,control,A,0,0,-3,control,,
1,6,2018-09-24,Monday,10.0,WORKGROUP-11,DESK-1,21.12,111,21.12,Edwin,235.77,control,control,A,0,0,-3,control,,
1,6,2018-09-24,Monday,11.0,WORKGROUP-11,DESK-1,42.22,111,21.099999999999998,Edwin,235.77,control,control,A,0,0,-3,control,,
1,6,2018-09-24,Monday,12.0,WORKGROUP-11,DESK-1,63.33,111,21.11,Edwin,235.77,control,control,A,0,0,-3,control,,
1,6,2018-09-24,Monday,13.0,WORKGROUP-11,DESK-1,84.5,111,21.17,Edwin,235.77,control,control,A,0,0,-3,control,,
1,6,2018-09-24,Monday,14.0,WORKGROUP-11,DESK-1,105.65,111,21.150000000000006,Edwin,235.77,control,control,A,0,0,-3,control,,
1,6,2018-09-24,Monday,15.0,WORKGROUP-11,DESK-1,126.91,111,21.25999999999999,Edwin,235.77,control,control,A,0,0,-3,control,,
1,6,2018-09-24,Monday,16.0,WORKGROUP-11,DESK-1,148.03,111,21.120000000000005,Edwin,235.77,control,control,A,0,0,-3,control,,
1,6,2018-09-24,Monday,17.0,WORKGROUP-11,DESK-1,169.1,111,21.069999999999993,Edwin,235.77,control,control,A,0,0,-3,control,,
1,6,2018-09-24,Monday,18.0,WORKGROUP-11,DESK-1,191.22,111,22.120000000000005,Edwin,235.77,control,control,A,0,0,-3,control,,
1,6,2018-09-24,Monday,19.0,WORKGROUP-11,DESK-1,212.01,111,20.789999999999992,Edwin,235.77,control,control,A,0,0,-3,control,,
1,6,2018-09-24,Monday,20.0,WORKGROUP-11,DESK-1,296.41,111,84.40000000000003,Edwin,235.77,control,control,A,0,0,-3,control,,
1,6,2018-09-24,Monday,21.0,WORKGROUP-11,DESK-1,408.92,111,112.50999999999999,Edwin,235.77,control,control,A,0,0,-3,control,,
1,6,2018-09-24,Monday,22.0,WORKGROUP-11,DESK-1,506.76,111,97.83999999999997,Edwin,235.77,control,control,A,0,0,-3,control,,
1,6,2018-09-24,Monday,23.0,WORKGROUP-11,DESK-1,550.47,111,43.710000000000036,Edwin,235.77,control,control,A,0,0,-3,control,,
2,6,2018-09-25,Tuesday,0.0,WORKGROUP-11,DESK-1,572.5,111,22.029999999999973,Edwin,235.77,control,control,A,0,0,-2,control,,
2,6,2018-09-25,Tuesday,1.0,WORKGROUP-11,DESK-1,595.01,111,22.50999999999999,Edwin,235.77,control,control,A,0,0,-2,control,,
2,6,2018-09-25,Tuesday,2.0,WORKGROUP-11,DESK-1,617.15,111,22.139999999999986,Edwin,235.77,control,control,A,0,0,-2,control,,
2,6,2018-09-25,Tuesday,3.0,WORKGROUP-11,DESK-1,637.96,111,20.81000000000006,Edwin,235.77,control,control,A,0,0,-2,control,,
2,6,2018-09-25,Tuesday,4.0,WORKGROUP-11,DESK-1,660.2,111,22.24000000000001,Edwin,235.77,control,control,A,0,0,-2,control,,
2,6,2018-09-25,Tuesday,5.0,WORKGROUP-11,DESK-1,681.22,111,21.019999999999982,Edwin,235.77,control,control,A,0,0,-2,control,,
2,6,2018-09-25,Tuesday,6.0,WORKGROUP-11,DESK-1,702.23,111,21.00999999999999,Edwin,235.77,control,control,A,0,0,-2,control,,
2,6,2018-09-25,Tuesday,7.0,WORKGROUP-11,DESK-1,723.31,111,21.079999999999927,Edwin,235.77,control,control,A,0,0,-2,control,,
2,6,2018-09-25,Tuesday,8.0,WORKGROUP-11,DESK-1,744.36,111,21.050000000000068,Edwin,235.77,control,control,A,0,0,-2,control,,
2,6,2018-09-25,Tuesday,9.0,WORKGROUP-11,DESK-1,0.0,111,0.0,Edwin,235.77,control,control,A,0,0,-2,control,,
2,6,2018-09-25,Tuesday,10.0,WORKGROUP-11,DESK-1,21.07,111,21.07,Edwin,235.77,control,control,A,0,0,-2,control,,
2,6,2018-09-25,Tuesday,11.0,WORKGROUP-11,DESK-1,42.14,111,21.07,Edwin,235.77,control,control,A,0,0,-2,control,,
2,6,2018-09-25,Tuesday,12.0,WORKGROUP-11,DESK-1,63.23,111,21.089999999999996,Edwin,235.77,control,control,A,0,0,-2,control,,
2,6,2018-09-25,Tuesday,13.0,WORKGROUP-11,DESK-1,84.5,111,21.270000000000003,Edwin,235.77,control,control,A,0,0,-2,control,,
2,6,2018-09-25,Tuesday,14.0,WORKGROUP-11,DESK-1,105.73,111,21.230000000000004,Edwin,235.77,control,control,A,0,0,-2,control,,
2,6,2018-09-25,Tuesday,15.0,WORKGROUP-11,DESK-1,126.97,111,21.239999999999995,Edwin,235.77,control,control,A,0,0,-2,control,,
2,6,2018-09-25,Tuesday,16.0,WORKGROUP-11,DESK-1,148.07,111,21.099999999999994,Edwin,235.77,control,control,A,0,0,-2,control,,
2,6,2018-09-25,Tuesday,17.0,WORKGROUP-11,DESK-1,169.09,111,21.02000000000001,Edwin,235.77,control,control,A,0,0,-2,control,,
